histoire;[(0, 0.042577126711688146), (1, 0.02761790544609223), (2, 0.027639459871765082), (3, 0.020280430157815492), (4, 0.04085904432044325), (5, 0.018490972551318707), (6, 0.015183907043027555), (7, 0.03509300378291901), (8, 0.02936398578767804), (9, 0.027355821460163493), (10, 0.030687221420289807), (11, 0.0262383904313237), (12, 0.030778300791471012), (13, 0.029974255139777)];0.0
file;[(0, 0.03272570721166109), (3, 0.01474070333248332), (6, 0.0150306146360903), (8, 0.021343028712268817), (9, 0.019890132811741016), (10, 0.022532285336347983), (11, 0.026239717499986565), (13, 0.02178793932095708)];0.24303804868629442
algebra;[(0, 0.04500918179446907)];1.146128035678238
hussein;[(0, 0.03272570721166109)];1.146128035678238
tevfik;[(0, 0.042577126711688146)];1.146128035678238
pdf;[(0, 0.03272570721166109), (1, 0.027576122710073044), (3, 0.01474070333248332), (4, 0.04085904432044325), (5, 0.013440042225478602), (6, 0.015183907043027555), (7, 0.03509300378291901), (8, 0.029309647192050543), (9, 0.027364775562143853), (10, 0.030687221420289807), (11, 0.0262383904313237), (12, 0.02940218625650587), (13, 0.029976110212306718)];0.032184683371401235
thumb;[(0, 0.044941088044020513), (4, 0.04085904432044325), (6, 0.015183907043027555), (8, 0.027767920552979327), (10, 0.022532285336347983), (11, 0.026240014024566258), (12, 0.03109219839450424), (13, 0.02997577115863467)];0.24303804868629442
page;[(0, 0.03272570721166109), (1, 0.02008069134772007), (2, 0.020089560536754716), (3, 0.020280395884036875), (4, 0.03140515165416368), (5, 0.01748589807833815), (6, 0.015178766954941329), (10, 0.022532285336347983), (11, 0.019072382480611487), (13, 0.02178793932095708)];0.146128035678238
husseïn;[(0, 0.03272570721166109)];1.146128035678238
pacha;[(0, 0.03272570721166109), (5, 0.013440042225478602)];0.8450980400142568
initiée;[(0, 0.03272570721166109), (12, 0.02259916093748511)];0.8450980400142568
principe;[(0, 0.03272570721166109), (3, 0.01474070333248332), (4, 0.04085904432044325)];0.6690067809585756
mathématicien;[(0, 0.042577126711688146), (1, 0.02008069134772007), (4, 0.04085904432044325), (5, 0.013440042225478602), (6, 0.014358587697036036), (7, 0.025767258746451954), (12, 0.02259916093748511)];0.3010299956639812
arabe;[(0, 0.03272570721166109), (4, 0.03140515165416368), (5, 0.01849093431181341)];0.6690067809585756
al;[(0, 0.042577126711688146), (4, 0.03140515165416368), (5, 0.018490972551579506), (6, 0.0150306146360903)];0.5440680443502757
khawarizmi;[(0, 0.03272570721166109)];1.146128035678238
inspiré;[(0, 0.03272570721166109), (3, 0.020075692292295295), (6, 0.011036323332198136)];0.6690067809585756
textes;[(0, 0.03272570721166109), (4, 0.03140515165416368), (6, 0.014358587697036036)];0.6690067809585756
indiens;[(0, 0.03272570721166109), (5, 0.01848471294873515)];0.8450980400142568
complété;[(0, 0.03272570721166109), (10, 0.022532285336347983)];0.8450980400142568
travaux;[(0, 0.042577126711688146), (2, 0.027639460157084458), (3, 0.020280208389731904), (6, 0.01518373526588928), (9, 0.027088815029705147), (10, 0.029315179093448406)];0.36797678529459443
école;[(0, 0.03272570721166109), (5, 0.01848982819446257), (6, 0.015183907043027554), (8, 0.029067546327244908), (10, 0.030989696277278992), (12, 0.02259916093748511), (13, 0.02997609894961177)];0.3010299956639812
grecque;[(0, 0.03272570721166109), (2, 0.020089560536754716), (5, 0.013440042225478602)];0.6690067809585756
laquelle;[(0, 0.03272570721166109), (1, 0.02008069134772007), (2, 0.026137120858025276), (3, 0.020280437777629483), (5, 0.018304292951855282), (6, 0.014358587697036036), (7, 0.033523976535169066), (8, 0.027767920552979327), (11, 0.019072382480611487), (12, 0.02940218625650587), (13, 0.02178793932095708)];0.10473535052001297
continuera;[(0, 0.03272570721166109), (1, 0.02008069134772007)];0.8450980400142568
développer;[(0, 0.03272570721166109), (6, 0.014358587697036036), (7, 0.025767258746451954), (11, 0.019072382480611487)];0.5440680443502757
siècles;[(0, 0.03272570721166109), (3, 0.01474070333248332), (5, 0.018304292951855282), (6, 0.015178766954941329)];0.5440680443502757
durant;[(0, 0.03272570721166109), (1, 0.026125581777053986), (2, 0.027360420091663406), (3, 0.02028043756827656), (5, 0.01845674768963775), (6, 0.014358587697036036), (9, 0.019890132811741016), (10, 0.022532285336347983), (11, 0.019072382480611487), (12, 0.02940218625650587), (13, 0.02178793932095708)];0.10473535052001297
roshdi;[(0, 0.03272570721166109)];1.146128035678238
rashed;[(0, 0.03272570721166109)];1.146128035678238
khwarizmi;[(0, 0.03272570721166109)];1.146128035678238
descartes;[(0, 0.042577126711688146), (6, 0.011036323332198136)];0.8450980400142568
étude;[(0, 0.042577126711688146), (3, 0.020075692292295295), (5, 0.01845674768963775), (8, 0.027767920552979327), (9, 0.019890132811741016)];0.4471580313422192
classiques;[(0, 0.042577126711688146), (3, 0.020075692292295295), (6, 0.0150306146360903)];0.6690067809585756
hermann;[(0, 0.044941088044020513), (1, 0.02008069134772007)];0.8450980400142568
reprise;[(0, 0.03272570721166109), (3, 0.01474070333248332), (8, 0.021343028712268817), (11, 0.019072382480611487)];0.5440680443502757
rené;[(0, 0.03272570721166109), (2, 0.027360420091663406), (3, 0.019178097192744808), (6, 0.014358587697036036), (7, 0.025767258746451954), (8, 0.021343028712268817), (9, 0.025877659405815427), (12, 0.02259916093748511)];0.24303804868629442
pose;[(0, 0.03272570721166109), (2, 0.026137120858025276), (3, 0.01474070333248332)];0.6690067809585756
problèmes;[(0, 0.03272570721166109), (3, 0.01474070333248332), (4, 0.042771375746535945), (5, 0.013440042225478602), (10, 0.022532285336347983)];0.4471580313422192
géométrie;[(0, 0.04456986978235155), (2, 0.020089560536754716)];0.8450980400142568
comme;[(0, 0.04502442355673061), (1, 0.02762724743945304), (2, 0.027360420091663406), (3, 0.020280437824459253), (4, 0.043207098446521416), (5, 0.018490972551579516), (6, 0.015183907043027555), (7, 0.0354505049876852), (8, 0.029363994859037183), (9, 0.02736502855459226), (10, 0.030989696277278992), (11, 0.02623996009106358), (12, 0.031034650369621643), (13, 0.02834676260027188)];0.0
détermination;[(0, 0.03272570721166109)];1.146128035678238
intersection;[(0, 0.03272570721166109)];1.146128035678238
deux;[(0, 0.044941088044020513), (1, 0.02734834094551104), (2, 0.027639449772321193), (3, 0.020280437824459253), (4, 0.03140515165416368), (5, 0.018490972551577924), (6, 0.015183907043027555), (7, 0.03544871208521771), (8, 0.029363996885927286), (9, 0.02736508514622956), (10, 0.031000178807804014), (11, 0.026240014024566258), (12, 0.031090274573763812), (13, 0.02997577115863467)];0.0
droite;[(0, 0.044941088044020513), (2, 0.027588302462299853), (3, 0.01474070333248332), (5, 0.013440042225478602), (6, 0.01518390130303283), (7, 0.025767258746451954), (8, 0.029362179628515218), (9, 0.027314435227275953), (10, 0.030989696277278992), (11, 0.02619144682578393), (12, 0.02259916093748511), (13, 0.029974255139777)];0.06694678963061322
termes;[(0, 0.03272570721166109), (4, 0.03140515165416368), (5, 0.01748589807833815), (6, 0.014358587697036036), (9, 0.025877659405815427)];0.4471580313422192
équation;[(0, 0.044941088044020513)];1.146128035678238
établissant;[(0, 0.03272570721166109), (11, 0.019072382480611487)];0.8450980400142568
dès;[(0, 0.03272570721166109), (1, 0.02008069134772007), (2, 0.026137120858025276), (3, 0.020242900848904042), (5, 0.013440042225478602), (6, 0.015178766954941329), (8, 0.027767920552979327), (9, 0.019890132811741016), (11, 0.019072382480611487), (12, 0.030778300791471012), (13, 0.02178793932095708)];0.10473535052001297
lors;[(0, 0.03272570721166109), (1, 0.026125581777053986), (2, 0.027639460157084458), (3, 0.02028043642300942), (5, 0.018490972543774447), (6, 0.01518373526588928), (7, 0.025767258746451954), (8, 0.029354056526325577), (9, 0.027363391593886004), (10, 0.029315179093448406), (11, 0.025975102634211645), (12, 0.031034650369621643)];0.06694678963061322
pont;[(0, 0.03272570721166109), (2, 0.02763940306185326), (3, 0.01474070333248332), (5, 0.013440042225478602), (6, 0.01518390130303283), (9, 0.027088815029705147), (10, 0.022532285336347983), (11, 0.026240014024566258), (13, 0.02178793932095708)];0.19188552623891314
entre;[(0, 0.04456986978235155), (1, 0.026125581777053986), (2, 0.02763940306185326), (3, 0.020280437824457508), (4, 0.03140515165416368), (5, 0.018490972551579516), (6, 0.015183907043027555), (7, 0.025767258746451954), (8, 0.029363996888179162), (9, 0.027365085083042917), (10, 0.030687221420289807), (11, 0.026240004436479135), (12, 0.02940218625650587), (13, 0.02992062762732295)];0.0
branches;[(0, 0.042577126711688146), (3, 0.020242900848904042), (5, 0.01748589807833815)];0.6690067809585756
jusqu;[(0, 0.03272570721166109), (1, 0.02734834094551104), (2, 0.027360420091663406), (3, 0.020280208389731904), (5, 0.018490972550152758), (6, 0.015183907042813392), (8, 0.029354056526325577), (9, 0.027363391593886004), (10, 0.030687221420289807), (11, 0.026240014024566258), (12, 0.031034650369621643)];0.10473535052001297
alors;[(0, 0.04500918179446907), (1, 0.027576122710073044), (2, 0.027637749688217403), (3, 0.02028043782289442), (4, 0.04085904432044325), (5, 0.018490972551579513), (6, 0.015183907036618406), (8, 0.027767920552979327), (10, 0.029315179093448406), (11, 0.025975102634211645), (12, 0.02940218625650587)];0.10473535052001297
séparées;[(0, 0.03272570721166109)];1.146128035678238
définit;[(0, 0.03272570721166109), (3, 0.01474070333248332), (4, 0.03140515165416368), (12, 0.02259916093748511)];0.5440680443502757
notion;[(0, 0.04500918179446907), (4, 0.04085904432044325)];0.8450980400142568
base;[(0, 0.04502433044527989), (2, 0.020089560536754716), (3, 0.01474070333248332), (5, 0.013440042225478602), (6, 0.015183907043027555), (7, 0.033523976535169066), (9, 0.019890132811741016), (11, 0.019072382480611487)];0.24303804868629442
celle;[(0, 0.03272570721166109), (1, 0.02008069134772007), (2, 0.027588302462299853), (3, 0.020280437777629483), (5, 0.01848982819446257), (6, 0.0151839070430204), (7, 0.025767258746451954), (9, 0.027314435227275953), (10, 0.030687221420289807), (11, 0.025975102634211645)];0.146128035678238
utilise;[(0, 0.044941088044020513), (3, 0.02027918272209541), (4, 0.03140515165416368), (6, 0.011036323332198136), (10, 0.022532285336347983)];0.4471580313422192
déjà;[(0, 0.03272570721166109), (1, 0.02008069134772007), (3, 0.020075692292295295), (4, 0.03140515165416368), (5, 0.01849093431181341), (6, 0.011036323332198136), (7, 0.025767258746451954), (8, 0.027767920552979327), (10, 0.022532285336347983), (11, 0.019072382480611487)];0.146128035678238
succès;[(0, 0.03272570721166109), (3, 0.02028043756827656), (5, 0.013440042225478602), (6, 0.015178766954941329), (12, 0.02259916093748511)];0.4471580313422192
cette;[(0, 0.04502442044550012), (1, 0.027626945333350174), (2, 0.027639459871765082), (3, 0.020280437824459253), (4, 0.03140515165416368), (5, 0.018490972551579516), (6, 0.015183907043027555), (7, 0.03509300378291901), (8, 0.029354056526325577), (9, 0.027365084800555887), (10, 0.030687221420289807), (11, 0.02619144682578393), (12, 0.02940218625650587), (13, 0.029974255139777)];0.0
utilisation;[(0, 0.04456986978235155), (1, 0.02008069134772007), (3, 0.020075692292295295), (4, 0.04085904432044325), (5, 0.013440042225478602), (6, 0.011036323332198136)];0.36797678529459443
naturelle;[(0, 0.03272570721166109), (2, 0.020089560536754716), (6, 0.015183907041855972), (11, 0.025975102634211645), (13, 0.02178793932095708)];0.4471580313422192
aspects;[(0, 0.03272570721166109), (3, 0.01474070333248332), (6, 0.011036323332198136)];0.6690067809585756
manipulées;[(0, 0.03272570721166109)];1.146128035678238
demeurera;[(0, 0.03272570721166109)];1.146128035678238
utilisée;[(0, 0.042577126711688146), (1, 0.02008069134772007), (4, 0.03140515165416368), (6, 0.0150306146360903), (11, 0.019072382480611487)];0.4471580313422192
manière;[(0, 0.03272570721166109), (2, 0.026137120858025276), (3, 0.02027357244807427), (5, 0.013440042225478602), (6, 0.014358587697036036), (11, 0.019072382480611487), (12, 0.02259916093748511)];0.3010299956639812
ad;[(0, 0.03272570721166109), (3, 0.01474070333248332), (5, 0.013440042225478602), (6, 0.011036323332198136)];0.5440680443502757
hoc;[(0, 0.03272570721166109)];1.146128035678238
fondée;[(0, 0.03272570721166109), (3, 0.01474070333248332), (5, 0.013440042225478602), (9, 0.027088815029705147), (10, 0.022532285336347983), (12, 0.02259916093748511)];0.36797678529459443
essentiellement;[(0, 0.03272570721166109), (1, 0.02008069134772007), (2, 0.020089560536754716), (3, 0.01474070333248332), (5, 0.01848471294873515), (6, 0.011036323332198136), (9, 0.025877659405815427), (10, 0.029315179093448406), (13, 0.02178793932095708)];0.19188552623891314
idées;[(0, 0.042577126711688146), (4, 0.03140515165416368), (6, 0.0150306146360903)];0.6690067809585756
géométriques;[(0, 0.0450216371150092)];1.146128035678238
jacentes;[(0, 0.03272570721166109)];1.146128035678238
après;[(0, 0.03272570721166109), (1, 0.027627257883354774), (2, 0.026137120858025276), (3, 0.020280437824459253), (4, 0.03140515165416368), (5, 0.018490972551579516), (6, 0.015183907043027512), (7, 0.025767258746451954), (8, 0.029362179628515218), (9, 0.027355821460163493), (10, 0.03094281240690744), (11, 0.026239717499986565), (12, 0.02940218625650587), (13, 0.029673479997853462)];0.0
découverte;[(0, 0.03272570721166109), (3, 0.01474070333248332), (5, 0.01748589807833815), (6, 0.011036323332198136), (11, 0.019072382480611487)];0.4471580313422192
progrès;[(0, 0.03272570721166109)];1.146128035678238
vont;[(0, 0.03272570721166109), (2, 0.026137120858025276), (3, 0.01474070333248332), (5, 0.01748589807833815), (6, 0.011036323332198136)];0.4471580313422192
limiter;[(0, 0.03272570721166109), (1, 0.026125581777053986)];0.8450980400142568
études;[(0, 0.03272570721166109), (2, 0.020089560536754716), (3, 0.020280437815898847), (5, 0.018304292951855282), (6, 0.015183907036618406), (7, 0.025767258746451954), (8, 0.029363664690206043), (9, 0.019890132811741016), (10, 0.030989696277278992), (11, 0.024813741696051755), (12, 0.02259916093748511), (13, 0.029673479997853462)];0.06694678963061322
ponctuelles;[(0, 0.03272570721166109)];1.146128035678238
définition;[(0, 0.03272570721166109), (4, 0.04319296053536307), (9, 0.019890132811741016)];0.6690067809585756
analyse;[(0, 0.0450216371150092), (2, 0.027588302462299853), (3, 0.01474070333248332), (4, 0.04085904432044325), (5, 0.013440042225478602), (6, 0.011036323332198136), (8, 0.021343028712268817)];0.3010299956639812
premières;[(0, 0.03272570721166109), (2, 0.020089560536754716), (3, 0.02027357244807427), (5, 0.01845674768963775), (7, 0.025767258746451954)];0.4471580313422192
propriétés;[(0, 0.04500918179446907), (4, 0.03140515165416368), (8, 0.021343028712268817), (11, 0.019072382480611487)];0.5440680443502757
déterminant;[(0, 0.03272570721166109)];1.146128035678238
déterminants;[(0, 0.03272570721166109)];1.146128035678238
jean;[(0, 0.042577126711688146), (2, 0.02763946022090702), (3, 0.02028043782445925), (5, 0.018304292951855282), (6, 0.015183907043027555), (7, 0.035450905599699836), (8, 0.029363994859037183), (9, 0.02736508514412044), (10, 0.030687221420289807), (11, 0.026240014024566258), (12, 0.03109219839450424), (13, 0.02992062762732295)];0.06694678963061322
rond;[(0, 0.03272570721166109), (2, 0.026137120858025276), (6, 0.011036323332198136)];0.6690067809585756
alembert;[(0, 0.042577126711688146)];1.146128035678238
xixe;[(0, 0.03272570721166109), (2, 0.027588302462299853), (9, 0.019890132811741016)];0.6690067809585756
siècle;[(0, 0.042577126711688146), (1, 0.02008069134772007), (2, 0.027588302462299853), (3, 0.01474070333248332), (5, 0.018304292951855282), (6, 0.015182967351400236), (7, 0.025767258746451954), (9, 0.027314435227275953), (11, 0.026231131531287602), (13, 0.02178793932095708)];0.146128035678238
devient;[(0, 0.03272570721166109), (1, 0.02008069134772007), (3, 0.020280208389731904), (4, 0.03140515165416368), (5, 0.018490972318001366), (6, 0.01518390599376599), (11, 0.019072382480611487)];0.3010299956639812
part;[(0, 0.03272570721166109), (1, 0.0276255481059066), (2, 0.026137120858025276), (3, 0.01474070333248332), (4, 0.04085904432044325), (5, 0.01848982819446257), (6, 0.015183907042813392), (8, 0.029309647192050543), (9, 0.027088815029705147), (10, 0.022532285336347983), (11, 0.025975102634211645), (12, 0.02259916093748511), (13, 0.02178793932095708)];0.032184683371401235
entière;[(0, 0.03272570721166109), (6, 0.011036323332198136), (11, 0.019072382480611487)];0.6690067809585756
carl;[(0, 0.03272570721166109), (1, 0.02008069134772007)];0.8450980400142568
friedrich;[(0, 0.03272570721166109), (1, 0.02008069134772007)];0.8450980400142568
gauss;[(0, 0.042577126711688146)];1.146128035678238
trouve;[(0, 0.042577126711688146), (1, 0.02008069134772007), (2, 0.020089560536754716), (3, 0.020075692292295295), (4, 0.03140515165416368), (5, 0.01748589807833815), (6, 0.015183907042813392), (7, 0.0353852901172667), (8, 0.021343028712268817), (9, 0.027314435227275953), (10, 0.029315179093448406), (12, 0.02259916093748511), (13, 0.02834676260027188)];0.032184683371401235
élimination;[(0, 0.03272570721166109), (8, 0.021343028712268817)];0.8450980400142568
jordan;[(0, 0.04456986978235155)];1.146128035678238
méthode;[(0, 0.044941088044020513), (4, 0.03140515165416368), (13, 0.02178793932095708)];0.6690067809585756
générique;[(0, 0.03272570721166109), (3, 0.01474070333248332), (6, 0.011036323332198136)];0.6690067809585756
résolution;[(0, 0.04456986978235155), (3, 0.01474070333248332), (4, 0.04085904432044325)];0.6690067809585756
camille;[(0, 0.042577126711688146), (6, 0.015178766954941329), (7, 0.033523976535169066), (13, 0.02178793932095708)];0.5440680443502757
résout;[(0, 0.03272570721166109), (1, 0.02008069134772007), (3, 0.019178097192744808), (4, 0.03140515165416368)];0.5440680443502757
définitivement;[(0, 0.03272570721166109), (1, 0.02008069134772007), (3, 0.019178097192744808), (5, 0.013440042225478602), (6, 0.011036323332198136)];0.4471580313422192
problème;[(0, 0.042577126711688146), (3, 0.019178097192744808), (4, 0.042771375746535945), (11, 0.019072382480611487)];0.5440680443502757
réduction;[(0, 0.042577126711688146), (9, 0.025877659405815427)];0.8450980400142568
endomorphisme;[(0, 0.04456986978235155)];1.146128035678238
william;[(0, 0.042577126711688146), (3, 0.01474070333248332), (5, 0.013440042225478602)];0.6690067809585756
rowan;[(0, 0.03272570721166109)];1.146128035678238
hamilton;[(0, 0.042577126711688146)];1.146128035678238
inventeur;[(0, 0.03272570721166109), (12, 0.02259916093748511), (13, 0.02178793932095708)];0.6690067809585756
terme;[(0, 0.03272570721166109), (1, 0.02008069134772007), (3, 0.020075692292295295), (4, 0.043127614520204215), (5, 0.01845674768963775), (6, 0.011036323332198136), (8, 0.021343028712268817), (12, 0.02259916093748511)];0.24303804868629442
vector;[(0, 0.03272570721166109)];1.146128035678238
découvre;[(0, 0.03272570721166109), (3, 0.02027357244807427)];0.8450980400142568
quaternion;[(0, 0.04456986978235155)];1.146128035678238
centrale;[(0, 0.03272570721166109), (1, 0.0276255481059066), (2, 0.027360420091663406), (5, 0.01849093431181341), (6, 0.015178766954941329), (8, 0.027767920552979327), (9, 0.019890132811741016), (11, 0.019072382480611487), (12, 0.02259916093748511), (13, 0.02178793932095708)];0.146128035678238
simple;[(0, 0.04456986978235155), (3, 0.01474070333248332), (6, 0.014358587697036036), (9, 0.019890132811741016), (11, 0.019072382480611487), (13, 0.02178793932095708)];0.36797678529459443
extension;[(0, 0.04456986978235155), (10, 0.022532285336347983)];0.8450980400142568
degré;[(0, 0.042577126711688146), (6, 0.011036323332198136), (13, 0.02834676260027188)];0.6690067809585756
corps;[(0, 0.045024423556846695), (2, 0.026137120858025276), (3, 0.01474070333248332), (5, 0.013440042225478602), (6, 0.014358587697036036), (13, 0.02834676260027188)];0.36797678529459443
commutatif;[(0, 0.03272570721166109)];1.146128035678238
nombre;[(0, 0.04502440653619759), (1, 0.02762725597428498), (2, 0.020089560536754716), (3, 0.019178097192744808), (4, 0.03140515165416368), (5, 0.018490972551579516), (6, 0.015183907043027555), (7, 0.0353852901172667), (8, 0.02936398578767804), (9, 0.027365085083042917), (10, 0.031000188384629094), (11, 0.026240014356030378), (12, 0.031034650369621643), (13, 0.029976110281524856)];0.0
réel;[(0, 0.04456986978235155), (4, 0.03140515165416368)];0.8450980400142568
nombres;[(0, 0.04502442345288033), (4, 0.03140515165416368), (5, 0.013440042225478602)];0.6690067809585756
réels;[(0, 0.044941088044020513)];1.146128035678238
günther;[(0, 0.03272570721166109)];1.146128035678238
grassmann;[(0, 0.04456986978235155)];1.146128035678238
publie;[(0, 0.03272570721166109), (3, 0.020075692292295295), (6, 0.011036323332198136)];0.6690067809585756
traité;[(0, 0.03272570721166109), (1, 0.027626945333350174), (5, 0.018490763361261115), (9, 0.027088815029705147), (10, 0.03094281240690744), (11, 0.025975102634211645)];0.36797678529459443
die;[(0, 0.042577126711688146)];1.146128035678238
lineale;[(0, 0.03272570721166109)];1.146128035678238
ausdehnungslehre;[(0, 0.03272570721166109)];1.146128035678238
théorie;[(0, 0.045024423556842816), (4, 0.03140515165416368), (5, 0.013440042225478602), (6, 0.011036323332198136)];0.5440680443502757
première;[(0, 0.03272570721166109), (1, 0.02762725597428498), (2, 0.027637749688217403), (3, 0.02028043782445925), (5, 0.01848471294873515), (6, 0.015183907036618406), (7, 0.03509300378291901), (8, 0.02936398578767804), (9, 0.027363391593886004), (11, 0.019072382480611487), (12, 0.02259916093748511), (13, 0.02996596270574658)];0.06694678963061322
tentative;[(0, 0.03272570721166109), (5, 0.01748589807833815), (6, 0.014358587697036036), (8, 0.021343028712268817)];0.5440680443502757
si;[(0, 0.0450216371150092), (1, 0.026125581777053986), (3, 0.02027918272209541), (4, 0.03140515165416368), (5, 0.018490763361261115), (6, 0.01518390599376599), (8, 0.021343028712268817), (9, 0.027088815029705147), (12, 0.02940218625650587)];0.19188552623891314
œuvre;[(0, 0.03272570721166109), (3, 0.02027918272209541), (4, 0.03140515165416368), (6, 0.01518390130303283), (9, 0.019890132811741016)];0.4471580313422192
reste;[(0, 0.042577126711688146), (3, 0.02027357244807427), (4, 0.03140515165416368), (5, 0.018490763361261115), (6, 0.015183906851224291), (8, 0.029067546327244908), (9, 0.027088815029705147), (11, 0.026239717499986565), (12, 0.02940218625650587), (13, 0.02178793932095708)];0.146128035678238
grandement;[(0, 0.03272570721166109)];1.146128035678238
inaperçue;[(0, 0.03272570721166109)];1.146128035678238
contient;[(0, 0.04456986978235155), (3, 0.01474070333248332), (5, 0.018304292951855282)];0.6690067809585756
